channel,event,kind,log-date,log-time,messageId,newrelic.logs.batchIndex,plugin.type,plugin.version,timestamp,status,transaction,pri,transaction2,message,channel-uat,kind-uat,log-date-uat,log-time-uat,transaction-uat,pri-uat,transaction2-uat,message-uat
WsSerInAdpAuth,,IN,2021/08/06,15:26:36,77af61d9-ccc8-4f59-8617-5cb99245b77a,543,fluentd,1.1.10,1628281596712,,ULgR7KgckRIIp+c90QYm2/c/,-,,,,,,,,,,
colhttp-out4,,IN,2021/08/06,15:26:36,f802a145-c0bf-40ff-9466-320538ee6647,174,fluentd,1.1.10,1628281596708,,ULgR7KTVv2fwRkc90QeJvUkw,,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,e90d088d-08dd-43df-a245-6ae7e94fc4be,175,fluentd,1.1.10,1628281596708,,ULgR7KZTWRj3hUc90QfoJGom,,,,,,,,,,,
colhttp-out2,,IN,2021/08/06,15:26:36,86d17bab-e9bd-423e-8dac-5c3063f922a4,171,fluentd,1.1.10,1628281596708,,ULgR7KfnRml80Uc90QcDppX4,,,,,,,,,,,
colhttp-out1,,IN,2021/08/06,15:26:36,de2d3c97-9617-4e9d-924e-dfff0f2a975c,172,fluentd,1.1.10,1628281596708,,ULgR7KXHA9TTPkc90QeZuKqO,,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,073303ea-8955-4053-abb5-c960a126f920,173,fluentd,1.1.10,1628281596708,,ULgR7KTvl8dB8kc90QdLaL3S,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:36,69a487b3-cb66-4847-ae07-4b40f0684087,542,fluentd,1.1.10,1628281596701,,ULgR7KfrGN2rCUc90QYsW6dV,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:36,ca1499b6-d035-4d30-b35c-580c213ae77a,541,fluentd,1.1.10,1628281596701,,ULgR7KfrGN2rCUc90QYsW6dV,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,f83e2328-3fa1-4821-b3ef-ae5eda54ce98,170,fluentd,1.1.10,1628281596699,,ULgR7KfnRml80Uc90QcDppX4,4,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,114b1de5-bf68-4c48-809b-46ba5269aecb,169,fluentd,1.1.10,1628281596698,,ULgR7KfnRml80Uc90QcDppX4,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,51426431-efbc-4e0d-8456-13f12e0eb5b1,168,fluentd,1.1.10,1628281596697,,ULgR7KZhhdbRO+c90QeVRUaY,4,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,3c5e9171-04bc-4044-9564-03695997acc7,167,fluentd,1.1.10,1628281596696,,ULgR7KZhhdbRO+c90QeVRUaY,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,f26bbb99-4e1a-4070-bb96-808e830b41d3,166,fluentd,1.1.10,1628281596695,,ULgR7Ke0PXaiK+c90QchCyLn,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,4d222ad2-16fa-439e-b089-5dac73322437,165,fluentd,1.1.10,1628281596693,,ULgR7Ke0PXaiK+c90QchCyLn,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,8fb48528-0cf6-406d-bf62-5ad6ea4dcafe,164,fluentd,1.1.10,1628281596693,,ULgR7KdxAR9UR+c90QeVRmX8,6,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:36,91a3ef1b-290c-4e58-b077-a5496218023a,540,fluentd,1.1.10,1628281596691,,ULgR7KfrGN2rCUc90QYsW6dV,,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,76835023-8cc3-471c-8a54-6a8476667f42,163,fluentd,1.1.10,1628281596691,,ULgR7KdxAR9UR+c90QeVRmX8,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:36,117ea012-32d5-4d04-b3ff-f3048deb13c2,537,fluentd,1.1.10,1628281596691,"(2,1)",ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:36,c1f3698d-a532-4220-9b50-c6d8556ec855,538,fluentd,1.1.10,1628281596691,,ULgR7KfrGN2rCUc90QYsW6dV,,,,,,,,,,,
EventManager,ULgR7KTSYe/2hEc90QZvXo7D,OUT,2021/08/06,15:26:36,760d2e76-afc0-4d52-8a19-b4faf450a3ad,539,fluentd,1.1.10,1628281596691,,,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,038a3572-33fb-409a-9e4b-33cd8b38cf2b,162,fluentd,1.1.10,1628281596690,,ULgR7KZTWRj3hUc90QfoJGom,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,7620fbb0-e2ee-4f60-84b9-c63619576b94,161,fluentd,1.1.10,1628281596688,,ULgR7KZTWRj3hUc90QfoJGom,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,7ac946e4-f3c6-4d48-994c-db8d5f01809f,160,fluentd,1.1.10,1628281596688,,ULgR7KXGMvunG+c90QeGDa9p,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,36f00ddd-2b96-4cc7-b104-9488f9fcbcc2,159,fluentd,1.1.10,1628281596686,,ULgR7KXGMvunG+c90QeGDa9p,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,500fc4a5-ded0-44be-ba69-3c89a93fa6fd,158,fluentd,1.1.10,1628281596685,,ULgR7KTvl8dB8kc90QdLaL3S,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,9d1f11fe-30e0-4c1d-8aee-7e3e6194457f,157,fluentd,1.1.10,1628281596684,,ULgR7KTvl8dB8kc90QdLaL3S,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,0c9247ff-a00d-4421-a9de-5c10974249c1,156,fluentd,1.1.10,1628281596683,,ULgR7KTVv2fwRkc90QeJvUkw,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,d7a71b4c-a90b-48c3-9cd4-8df6442c329f,155,fluentd,1.1.10,1628281596681,,ULgR7KTVv2fwRkc90QeJvUkw,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:36,f2b53bde-090f-4855-8f6b-ac4c3e78ba9f,535,fluentd,1.1.10,1628281596680,"(1,0)",ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
StateManager,,NEWEVENT,2021/08/06,15:26:36,676f5217-55db-44ee-bb55-8437b1ff8119,536,fluentd,1.1.10,1628281596680,"(2,1)",ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,558bbb6b-7de2-4b96-abbf-7e9021fe14b2,154,fluentd,1.1.10,1628281596680,,ULgR7KXHA9TTPkc90QeZuKqO,8,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:36,1a0c34a5-714b-4e47-b911-e3b1d86ca7af,532,fluentd,1.1.10,1628281596680,,ULgR7KfrGN2rCUc90QYsW6dV,,ULgR7KfZpBM9/Uc90QatTpoY,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:36,40055dbf-9e84-4d6c-939b-5c0839c18b0e,533,fluentd,1.1.10,1628281596680,,ULgR7KfrGN2rCUc90QYsW6dV,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:36,241dfb8b-fee3-4ade-9a1d-326d4f1da211,534,fluentd,1.1.10,1628281596680,,ULgR7KfrGN2rCUc90QYsW6dV,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,4951b43e-7507-4776-8a3c-b355eebb4970,153,fluentd,1.1.10,1628281596678,,ULgR7KXHA9TTPkc90QeZuKqO,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:36,bbe3a434-8f00-4fe4-aa30-e84b89e037e0,152,fluentd,1.1.10,1628281596675,,ULgR7KfnRml80Uc90QcDppX4,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:36,627a2b0d-7c99-47ee-84c4-9530f2eccc02,151,fluentd,1.1.10,1628281596675,,ULgR7KfnRml80Uc90QcDppX4,,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:36,364f2069-8d9f-405b-8979-52dafe97a49f,531,fluentd,1.1.10,1628281596673,"(1,0)",ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
EventManager,ULgR7KTSYe/2hEc90QZvXo7D,IN,2021/08/06,15:26:36,839a7e06-8b4c-4ea6-9ee5-ca0c8a3147fd,530,fluentd,1.1.10,1628281596673,,,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:36,f08713ff-52a3-4d68-857a-65d4c7f1e1cd,150,fluentd,1.1.10,1628281596672,,ULgR7KfnRml80Uc90QcDppX4,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:36,fd76f620-6d15-4949-aa85-2ce29559166c,149,fluentd,1.1.10,1628281596672,,ULgR7KfnRml80Uc90QcDppX4,,,,,,,,,,,
colhttp-out3,,OUT,2021/08/06,15:26:36,32540933-1c64-4f94-af2b-d4dc5e99bcd2,529,fluentd,1.1.10,1628281596664,"(1,0)",ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:36,bf48f4fd-62ef-45ee-8ff1-02782f4a6b64,146,fluentd,1.1.10,1628281596663,,ULgR7KfnRml80Uc90QcDppX4,,ULgR7KfcQg7SGEc90QfgCvnC,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:36,182568d5-87e8-47a8-a212-86313a583297,147,fluentd,1.1.10,1628281596663,,ULgR7KfnRml80Uc90QcDppX4,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:36,ff0d79cb-0a6f-4de4-81df-477abad99039,148,fluentd,1.1.10,1628281596663,,ULgR7KfnRml80Uc90QcDppX4,4,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:36,b8c582bf-9953-41b2-b880-170b460e0543,145,fluentd,1.1.10,1628281596655,,ULgR7KfcQg7SGEc90QfgCvnC,4,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:36,2b386ceb-1cb2-401e-8506-583fff0e760b,528,fluentd,1.1.10,1628281596655,,ULgR7KfZpBM9/Uc90QatTpoY,6,,,,,,,,,,
colhttp-out3,,SEND,2021/08/06,15:26:36,a9f3799a-fd80-4745-b3f3-5df9d8751600,527,fluentd,1.1.10,1628281596654,,ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:36,ac695c0f-46d2-4e7a-bc15-f1db6d615c8e,526,fluentd,1.1.10,1628281596652,,ULgR7KfZpBM9/Uc90QatTpoY,6,,,,,,,,,,
WsSerInAdpAuth,,OUT,2021/08/06,15:26:36,9c48cb02-9bef-45d0-a0fd-5dd03e2d5d9f,144,fluentd,1.1.10,1628281596650,,ULgR7KfcQg7SGEc90QfgCvnC,4,,,,,,,,,,
WsSerInAdpAuth,,NEWTRANS,2021/08/06,15:26:36,b90d7c6e-b467-47ec-9149-66c3f217584c,143,fluentd,1.1.10,1628281596648,,ULgR7KfcQg7SGEc90QfgCvnC,,,20210806152636733351992e,,,,,,,,
WsSerInAdpAuth,,IN,2021/08/06,15:26:36,6a83db22-748e-4c02-8beb-de57c889f65c,142,fluentd,1.1.10,1628281596648,,ULgR7KfcQg7SGEc90QfgCvnC,-,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:36,7bc31cf9-e029-467b-843b-42a8f7eb15ab,525,fluentd,1.1.10,1628281596645,,ULgR7KfZpBM9/Uc90QatTpoY,,,20210806152636633265991f,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:36,5d78745d-4d31-4a3b-b089-10ba5e09513b,524,fluentd,1.1.10,1628281596645,,ULgR7KfZpBM9/Uc90QatTpoY,-,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,11948809-a45e-4e7f-8180-30558b6cbdb9,523,fluentd,1.1.10,1628281596620,,ULgR7KbCOjWCmkc90QaUFjbL,,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,2f0652d5-b2f4-482c-b31f-fc33109a05d6,520,fluentd,1.1.10,1628281596620,,ULgR7KUD0eUb4+c90QbhFwlx,,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,3308cc65-398a-4b7d-819b-0bdb8d45d8af,521,fluentd,1.1.10,1628281596620,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,c23dd217-1424-4f49-812a-f9141f1aad21,522,fluentd,1.1.10,1628281596620,,ULgR7KcDG6cQQUc90Qbha5PU,,,,,,,,,,,
apnsout,,IN,2021/08/06,15:26:36.599,f698a0b8-c0c9-4c3d-a433-ceab8902dafe,519,fluentd,1.1.10,1628281596599,,ULgR7KVs9pXHwkc90QYB5WUz,,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,bdcf6225-e62a-4e06-a151-6fb2ddb16b1f,518,fluentd,1.1.10,1628281596598,,ULgR7KS+Th6KxEc90QaWcelw,,,,,,,,,,,
google-fcm-out,,IN,2021/08/06,15:26:36,77302155-60a9-4cae-b6e5-1667c7357ad9,517,fluentd,1.1.10,1628281596597,,ULgR7KRG2bK+jkc90QbRDTLi,,,,,,,,,,,
colhttp-out3,,IN,2021/08/06,15:26:36,f17c0d9e-02ab-48ca-8b2c-22b70300f128,516,fluentd,1.1.10,1628281596597,,ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,ef0fca8b-6eaf-49ba-aeb6-1a859eeecbd6,515,fluentd,1.1.10,1628281596583,,ULgR7Kd5I7jP+kc90Qbh/xIs,4,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,e7cd8fd7-5366-46cc-ba37-4147f86b23ba,514,fluentd,1.1.10,1628281596577,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,b54cf810-9a23-4785-89b6-f9b71d4e7ed6,513,fluentd,1.1.10,1628281596571,,ULgR7KTSYe/2hEc90QZvXo7D,4,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,61a99c2c-6bd5-4d04-95a9-6c50dbc02538,512,fluentd,1.1.10,1628281596564,,ULgR7KTSYe/2hEc90QZvXo7D,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:36,74a6c579-793a-4ed7-aeed-09b2b7b8b1d7,141,fluentd,1.1.10,1628281596561,,ULgR7Ke0PXaiK+c90QchCyLn,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:36,bbffc603-5e3b-411b-8992-d3cb5d2d39f6,140,fluentd,1.1.10,1628281596561,,ULgR7Ke0PXaiK+c90QchCyLn,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:36,6d64715c-5633-4575-88ec-7be4ac714925,139,fluentd,1.1.10,1628281596559,,ULgR7Ke0PXaiK+c90QchCyLn,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:36,fcbcb9e8-6880-4bbe-8673-68d29181a994,138,fluentd,1.1.10,1628281596559,,ULgR7Ke0PXaiK+c90QchCyLn,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,8ccfc0d7-38b8-45e7-8531-9839af14f275,511,fluentd,1.1.10,1628281596558,,ULgR7KcDG6cQQUc90Qbha5PU,6,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:36,2d1d5e10-c737-4e09-b0b2-e4b843bf77af,136,fluentd,1.1.10,1628281596558,,ULgR7KdxAR9UR+c90QeVRmX8,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:36,67747f93-3323-4f2e-9ae1-aedeea802cce,137,fluentd,1.1.10,1628281596558,,ULgR7KdxAR9UR+c90QeVRmX8,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:36,0fd92e0e-c809-44a0-8314-f9f7cd3328bc,135,fluentd,1.1.10,1628281596556,,ULgR7KdxAR9UR+c90QeVRmX8,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:36,1de8088a-e0d5-4929-8669-3d76598b4b56,134,fluentd,1.1.10,1628281596556,,ULgR7KdxAR9UR+c90QeVRmX8,,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,21cf2ece-dc2b-4b70-9729-e2a02017244d,510,fluentd,1.1.10,1628281596552,,ULgR7KcDG6cQQUc90Qbha5PU,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:36,02f59803-5a18-4c0a-a446-e8508d4d9bbf,131,fluentd,1.1.10,1628281596551,,ULgR7Ke0PXaiK+c90QchCyLn,,ULgR7KdqhVBlqkc90Qc0p5RQ,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:36,42d06b0b-668c-4677-b755-1e38363d17b1,132,fluentd,1.1.10,1628281596551,,ULgR7Ke0PXaiK+c90QchCyLn,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:36,c7fade9e-6ab9-4f51-872e-12703c044f87,133,fluentd,1.1.10,1628281596551,,ULgR7Ke0PXaiK+c90QchCyLn,6,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:36,9729828c-0953-49ba-8a81-1743f6713bc3,130,fluentd,1.1.10,1628281596546,,ULgR7KdxAR9UR+c90QeVRmX8,6,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,8a0f5286-58a1-4705-a4af-97d524801a41,509,fluentd,1.1.10,1628281596546,,ULgR7KbCOjWCmkc90QaUFjbL,6,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:36,a380a8a1-b703-47c6-9ffe-58f55a2949e5,128,fluentd,1.1.10,1628281596546,,ULgR7KdxAR9UR+c90QeVRmX8,,ULgR7KdlMSqvX+c90Qe0dNru,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:36,af7e2adc-6d82-4287-b6b5-6a4d7ba320ef,129,fluentd,1.1.10,1628281596546,,ULgR7KdxAR9UR+c90QeVRmX8,,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,a8ec86d5-1fd1-41c8-acd4-7dce6a6e1251,508,fluentd,1.1.10,1628281596540,,ULgR7KbCOjWCmkc90QaUFjbL,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:36,1a4ad82d-a33f-4bf7-887a-e0329bed3f58,127,fluentd,1.1.10,1628281596539,,ULgR7KdqhVBlqkc90Qc0p5RQ,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:36,67693270-433b-45ac-8308-6a9b14828160,126,fluentd,1.1.10,1628281596536,,ULgR7KdqhVBlqkc90Qc0p5RQ,6,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:36,a5f38148-762d-4142-9b08-931206caf294,125,fluentd,1.1.10,1628281596536,,ULgR7KdlMSqvX+c90Qe0dNru,6,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:36,e5b0e5b8-a7af-4709-b304-5e9b3115c675,124,fluentd,1.1.10,1628281596534,,ULgR7KdqhVBlqkc90Qc0p5RQ,,,20210806152636523231990e,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:36,11f4f1fd-0692-41a7-bcfb-c28e81d76e2c,123,fluentd,1.1.10,1628281596534,,ULgR7KdqhVBlqkc90Qc0p5RQ,-,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:36,5b348127-c652-4f44-9ae2-82540f9869e9,122,fluentd,1.1.10,1628281596532,,ULgR7KdlMSqvX+c90Qe0dNru,6,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,98830263-5d97-4c58-b08f-f503b73d4b67,505,fluentd,1.1.10,1628281596531,,ULgR7KVs9pXHwkc90QYB5WUz,6,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:36,1e887bb7-a971-4ad4-9e24-d656d68da726,506,fluentd,1.1.10,1628281596531,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:36,317e6e9f-d511-434f-b05d-7238292c9a43,507,fluentd,1.1.10,1628281596531,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:36,5a6dcb36-c60f-4c45-b07e-1ac2c31a1f2b,121,fluentd,1.1.10,1628281596530,,ULgR7KdlMSqvX+c90Qe0dNru,,,2021080615263638169298f8,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:36,c3bf52dd-b434-4257-b6b6-7a1c9ee1dd60,120,fluentd,1.1.10,1628281596530,,ULgR7KdlMSqvX+c90Qe0dNru,-,,,,,,,,,,
DeliveryManager,,TOREGISTER,2021/08/06,15:26:36,aa4c1dd9-de9f-47f8-bb9a-b2f8c2090048,504,fluentd,1.1.10,1628281596521,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,dac61a5f-e50e-41ec-8067-31904d33bff6,503,fluentd,1.1.10,1628281596520,,ULgR7KVs9pXHwkc90QYB5WUz,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:36,c5e58e8b-e9f6-4d55-8293-7d5a5df98532,502,fluentd,1.1.10,1628281596515,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:36,822cfae8-8f32-4f87-80b2-ffc66b94960b,501,fluentd,1.1.10,1628281596515,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,60ba772f-c878-4f0a-b7ee-9b092f315307,500,fluentd,1.1.10,1628281596512,,ULgR7KUD0eUb4+c90QbhFwlx,6,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:36,60352348-0f52-4988-b41a-c675dea419a0,497,fluentd,1.1.10,1628281596504,,ULgR7Kd5I7jP+kc90Qbh/xIs,,ULgR7Kcl2xca5Uc90Qb1C0Y1,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:36,80238619-8db1-4a5a-810f-d423c2fdf784,498,fluentd,1.1.10,1628281596504,,ULgR7Kd5I7jP+kc90Qbh/xIs,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:36,e910678e-5d4e-419a-8551-0ae8dedd1eff,499,fluentd,1.1.10,1628281596504,,ULgR7Kd5I7jP+kc90Qbh/xIs,4,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,e9a46d30-079a-40eb-b24f-da15fa7e32a2,496,fluentd,1.1.10,1628281596503,,ULgR7KUD0eUb4+c90QbhFwlx,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,6a092747-46c8-4b9a-b74a-70d9be4d3651,495,fluentd,1.1.10,1628281596494,,ULgR7KS+Th6KxEc90QaWcelw,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,4a8a331c-36a1-42fe-bde8-31b92488d82d,494,fluentd,1.1.10,1628281596487,,ULgR7KS+Th6KxEc90QaWcelw,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:36,0a957d48-3b5a-4f1f-9aa4-2b7204e7bb88,493,fluentd,1.1.10,1628281596480,,ULgR7Kcl2xca5Uc90Qb1C0Y1,4,,,,,,,,,,
WsSerInAdpAuth,,OUT,2021/08/06,15:26:36,8a0cc8a0-b37b-44c6-8bd9-2420aa92abab,492,fluentd,1.1.10,1628281596474,,ULgR7Kcl2xca5Uc90Qb1C0Y1,4,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:36,c79b0f19-7048-4aaa-9ef8-a75084b690b5,491,fluentd,1.1.10,1628281596474,,ULgR7KRG2bK+jkc90QbRDTLi,6,,,,,,,,,,
WsSerInAdpAuth,,NEWTRANS,2021/08/06,15:26:36,b150f96f-fc18-441e-bab5-9a699d2dbe6d,490,fluentd,1.1.10,1628281596465,,ULgR7Kcl2xca5Uc90Qb1C0Y1,,,202108061526364611069904,,,,,,,,
WsSerInAdpAuth,,IN,2021/08/06,15:26:36,39f6fb08-c677-4842-a149-cf21989af830,489,fluentd,1.1.10,1628281596465,,ULgR7Kcl2xca5Uc90Qb1C0Y1,-,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:36,a6dcc5b7-b3d7-4002-9a80-0c418d753668,488,fluentd,1.1.10,1628281596463,,ULgR7KcDG6cQQUc90Qbha5PU,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:36,f224af25-ca4a-4aed-ace8-78df53f46467,487,fluentd,1.1.10,1628281596463,,ULgR7KcDG6cQQUc90Qbha5PU,,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:36,c5aa9bd3-421f-4d20-877f-28c74ca89929,486,fluentd,1.1.10,1628281596462,,ULgR7KRG2bK+jkc90QbRDTLi,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:36,358c7b65-74a9-4fb3-ba0a-4cdc3e4a20de,485,fluentd,1.1.10,1628281596457,,ULgR7KcDG6cQQUc90Qbha5PU,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:36,c1c2ecf7-5e23-4849-b6a3-9e344f1c1562,484,fluentd,1.1.10,1628281596457,,ULgR7KcDG6cQQUc90Qbha5PU,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:36,2e31d929-fc6a-421b-8ab8-26f24e30edb4,481,fluentd,1.1.10,1628281596448,,ULgR7KcDG6cQQUc90Qbha5PU,,ULgR7KbxjHo4S+c90QaHw60n,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:36,372f953d-bf34-481a-94ad-d20d0d6c5adc,482,fluentd,1.1.10,1628281596448,,ULgR7KcDG6cQQUc90Qbha5PU,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:36,544e37e0-7f11-4477-a4f7-7993bdd55260,483,fluentd,1.1.10,1628281596448,,ULgR7KcDG6cQQUc90Qbha5PU,6,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:36,ac1ddb1a-64bc-4c8b-b9b9-6e713059b9e3,480,fluentd,1.1.10,1628281596424,,ULgR7KbxjHo4S+c90QaHw60n,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:36,a471ba30-42fa-4abb-ab1c-a4637909fbdf,479,fluentd,1.1.10,1628281596421,,ULgR7KbxjHo4S+c90QaHw60n,6,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:36,c23fe387-a113-4b43-b486-f694833a21f2,478,fluentd,1.1.10,1628281596414,,ULgR7KbxjHo4S+c90QaHw60n,,,2021080615263626562598e6,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:36,ff783872-4d3c-4190-9a54-7ba53bf99123,477,fluentd,1.1.10,1628281596414,,ULgR7KbxjHo4S+c90QaHw60n,-,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:36,28047e50-b415-46f8-a398-7e9ef985d1e4,476,fluentd,1.1.10,1628281596399,,ULgR7KbCOjWCmkc90QaUFjbL,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:36,507e78b4-8d1d-465b-8a4a-82c7155442f1,475,fluentd,1.1.10,1628281596399,,ULgR7KbCOjWCmkc90QaUFjbL,,,,,,,,,,,
